Name,UniProt ID,Oxidized 24h,Reduced 24h,P-value 24h,Difference 24h,P-value (log) 24h,Significant 24h,Abundance Check Oxidized,Abundance Check Reduced,Oxidized 48h,Reduced 48h,P-value 48h,Difference 48h,P-value (log) 48h,Significant 48h,Abundance Check Oxidized,Abundance Check Reduced,Oxidized 72h,Reduced 72h,P-value 72h,Difference 72h,P-value (log) 72h,Significant 72h,Abundance Check Oxidized,Abundance Check Reduced,General abundance check,,
YCR062W,P25639,6.1255,4.6413,0.25602,1.4842,0.591726107,-,Less,Less,5.3561,6.3167,0.36335,-0.9606,0.439674835,-,Less,More,6.0524,5.5601,0.64985,0.4923,0.187186877,-,Less,Less,FALSE,FALSE,Mixed
YCR075W-A,Q3E830,8.4457,8.9877,0.19791,-0.542,0.703532261,-,More,More,8.4509,8.7617,0.58684,-0.3108,0.231480292,-,More,More,8.7428,9.2722,0.18942,-0.5294,0.722574168,-,More,More,All above average,FALSE,FALSE
YCR076C,P25659,5.4614,5.7449,0.82823,-0.2835,0.081849043,-,Less,Less,5.604,4.9166,0.61204,0.6874,0.213220194,-,Less,Less,6.3084,4.7966,0.16327,1.5118,0.787093607,-,Less,Less,FALSE,All Below Average,FALSE
YCR085W,P25650,6.9647,6.8268,0.87985,0.1379,0.055591362,-,Less,More,7.1957,7.6405,0.481,-0.4448,0.317854924,-,More,More,7.999,7.565,0.33369,0.434,0.476656808,-,More,More,FALSE,FALSE,Mixed
YCR087C-A,P37263,6.7773,6.9962,0.8104,-0.2189,0.091300568,-,Less,More,6.2517,5.9618,0.78381,0.2899,0.1057892,-,Less,Less,6.7343,6.3142,0.4766,0.4201,0.321845962,-,Less,More,FALSE,FALSE,Mixed
YCR087W,P25652,6.4276,7.0247,0.51297,-0.5971,0.289908033,-,Less,More,6.7393,5.6033,0.2824,1.136,0.549135308,-,Less,Less,6.2189,7.0229,0.17314,-0.804,0.761602587,-,Less,More,FALSE,FALSE,Mixed
YCR090C,P25654,6.9096,6.8541,0.9515,0.0555,0.021591207,-,Less,More,7.6524,5.8314,0.020164,1.821,1.695423311,-,More,Less,7.2116,7.6107,0.41777,-0.3991,0.37906275,-,More,More,FALSE,FALSE,Mixed
YCR099C,P25657,9.2631,9.7057,0.28727,-0.4426,0.541709726,-,More,More,9.9357,9.5203,0.2904,0.4154,0.537003388,-,More,More,9.905,8.9626,0.019402,0.9424,1.7121535,-,More,More,All above average,FALSE,FALSE
YCR100C,P25606,9.1819,9.5481,0.37856,-0.3662,0.421865277,-,More,More,9.3982,8.9954,0.39636,0.4028,0.40191018,-,More,More,9.309,9.259,0.90124,0.05,0.045159541,-,More,More,All above average,FALSE,FALSE
YCR101C,P25607,8.702,8.7747,0.86285,-0.0727,0.064064697,-,More,More,8.4893,8.2418,0.67791,0.2475,0.16882796,-,More,More,8.3635,7.7806,0.17768,0.5829,0.750361454,-,More,More,All above average,FALSE,FALSE
YCR102C,P25608,7.1631,5.7449,0.18748,1.4182,0.727045055,-,Less,Less,6.6629,7.8257,0.065483,-1.1628,1.183871432,-,Less,More,7.25,7.4957,0.61777,-0.2457,0.209173186,-,More,More,FALSE,FALSE,Mixed
YCR102W-A,Q96VG5,8.6854,9.0011,0.45338,-0.3157,0.343537642,-,More,More,9.1071,8.4261,0.23372,0.681,0.631304122,-,More,More,8.8699,8.1451,0.09375,0.7248,1.028028724,-,More,More,All above average,FALSE,FALSE
YCT1,Q12235,8.8105,8.1685,0.1129,0.642,0.947306058,-,More,More,9.3044,8.6708,0.26786,0.6336,0.572092136,-,More,More,8.8952,8.3727,0.19515,0.5225,0.709631444,-,More,More,All above average,FALSE,FALSE
YDL009C,Q12210,7.5862,6.7941,0.24596,0.7921,0.609135516,-,More,More,7.5066,8.425,0.10416,-0.9184,0.982299029,-,More,More,7.6046,8.0093,0.36727,-0.4047,0.435014545,-,More,More,All above average,FALSE,FALSE
YDL011C,Q12023,5.6545,5.1039,0.6735,0.5506,0.1716624,-,Less,Less,4.1982,0,0.28745,4.1982,0.541437687,-,Less,Less,3.2147,2.4389,0.60379,0.7758,0.219114084,-,Less,Less,FALSE,All Below Average,FALSE
YDL012C,Q12489,5.8639,3.698,0.12386,2.1659,0.907068924,-,Less,Less,3.4756,0,0.37852,3.4756,0.421911169,-,Less,Less,4.4141,0,0.24002,4.4141,0.619752569,-,Less,Less,FALSE,All Below Average,FALSE
YDL023C,Q12264,8.8038,8.705,0.81447,0.0988,0.089124908,-,More,More,9.1815,8.3984,0.17085,0.7831,0.767385017,-,More,More,8.6336,8.4886,0.71914,0.145,0.143186554,-,More,More,All above average,FALSE,FALSE
YDL026W,Q12147,6.3178,6.8268,0.57706,-0.509,0.238779029,-,Less,More,6.4882,2.8564,0.03054,3.6318,1.515130967,-,Less,Less,6.9309,5.2373,0.11832,1.6936,0.926941839,-,More,Less,FALSE,FALSE,Mixed
YDL032W,Q12281,3.0618,0,0.46014,3.0618,0.337110012,-,Less,Less,2.3546,0,0.32502,2.3546,0.488089914,-,Less,Less,1.6506,0,0.48473,1.6506,0.314500101,-,Less,Less,FALSE,All Below Average,FALSE
YDL038C,Q12459,5.684,6.0827,0.76023,-0.3987,0.119054996,-,Less,Less,5.0909,5.2835,0.88704,-0.1926,0.052056796,-,Less,Less,6.2428,6.0539,0.74897,0.1889,0.125535578,-,Less,More,FALSE,FALSE,Mixed
YDL041W,Q12352,6.7356,8.0028,0.063451,-1.2672,1.197561529,-,Less,More,7.4599,8.2454,0.16463,-0.7855,0.783491022,-,More,More,7.9317,7.6925,0.59423,0.2392,0.226045426,-,More,More,FALSE,FALSE,Mixed
YDL050C,Q07355,7.8155,8.6461,0.040263,-0.8306,1.395093869,-,More,More,8.2469,7.8727,0.50793,0.3742,0.294196136,-,More,More,7.9201,7.8873,0.94174,0.0328,0.026068983,-,More,More,All above average,FALSE,FALSE
YDL057W,Q07379,4.8237,0,0.24455,4.8237,0.611632333,-,Less,Less,5.9932,5.4371,0.59876,0.5561,0.22274722,-,Less,Less,5.7351,4.5575,0.41925,1.1776,0.377526929,-,Less,Less,FALSE,All Below Average,FALSE
YDL063C,Q07395,0,0,0,0,0,-,Less,Less,3.2943,0,0.40389,3.2943,0.393736899,-,Less,Less,3.5139,2.5506,0.51934,0.9633,0.284548226,-,Less,Less,FALSE,All Below Average,FALSE
YDL071C,Q07438,8.0567,8.3814,0.42261,-0.3247,0.374060231,-,More,More,8.5716,8.268,0.61044,0.3036,0.214357016,-,More,More,8.2591,8.2319,0.9498,0.0272,0.022367835,-,More,More,All above average,FALSE,FALSE
YDL073W,Q07454,9.3881,9.1431,0.55575,0.245,0.255120529,-,More,More,8.6503,8.8707,0.69993,-0.2204,0.154945392,-,More,More,8.9343,9.0712,0.73419,-0.1369,0.134191535,-,More,More,All above average,FALSE,FALSE
YDL085C-A,Q3E7B7,0,0,0,0,0,-,Less,Less,0,2.8564,0.2325,-2.8564,0.633577043,-,Less,Less,0,0,0,0,0,-,Less,Less,FALSE,All Below Average,FALSE
YDL086W,Q07505,9.2269,9.6429,0.31723,-0.416,0.498625749,-,More,More,9.8673,9.2546,0.19702,0.6127,0.705489685,-,More,More,9.4864,8.8543,0.11683,0.6321,0.932445623,-,More,More,All above average,FALSE,FALSE
YDL109C,Q12103,8.7166,9.0224,0.46752,-0.3058,0.330199806,-,More,More,9.2551,8.5029,0.18836,0.7522,0.725011318,-,More,More,9.1469,8.3546,0.049532,0.7923,1.305114136,-,More,More,All above average,FALSE,FALSE
YDL114W,Q07530,4.8758,0,0.2395,4.8758,0.620694482,-,Less,Less,4.49,0,0.25527,4.49,0.593000222,-,Less,Less,4.1461,3.9326,0.90128,0.2135,0.045140266,-,Less,Less,FALSE,All Below Average,FALSE
YDL119C,Q07534,2.969,4.6413,0.76621,-1.6723,0.115652184,-,Less,Less,0,0,0,0,0,-,Less,Less,2.7826,0,0.23884,2.7826,0.621892937,-,Less,Less,FALSE,All Below Average,FALSE
YDL121C,Q07541,8.8862,9.6258,0.075354,-0.7396,1.122893689,-,More,More,9.3068,9.8415,0.2602,-0.5347,0.584692708,-,More,More,9.4085,10.0053,0.07861,-0.5968,1.104522204,-,More,More,All above average,FALSE,FALSE
YDL144C,Q07589,6.6625,8.0312,0.044997,-1.3687,1.34681644,-,Less,More,7.425,7.7153,0.64561,-0.2903,0.190029751,-,More,More,7.6199,7.6203,0.9993,-0.0004,0.000304113,-,More,More,FALSE,FALSE,Mixed
YDL158C,Q12047,5.4614,0,0.33154,5.4614,0.479464067,-,Less,Less,3.4815,0,0.37771,3.4815,0.422841517,-,Less,Less,0,0,0,0,0,-,Less,Less,FALSE,All Below Average,FALSE
YDL159W-A,Q3E774,8.6836,9.2424,0.17911,-0.5588,0.746880166,-,More,More,8.4424,9.0888,0.25831,-0.6464,0.587858781,-,More,More,8.9332,9.5301,0.13872,-0.5969,0.85786092,-,More,More,All above average,FALSE,FALSE
YDL172C,Q12135,4.8237,0,0.24455,4.8237,0.611632333,-,Less,Less,5.1539,4.1982,0.5692,0.9557,0.244735109,-,Less,Less,2.8912,5.0539,0.20892,-2.1627,0.680019983,-,Less,Less,FALSE,All Below Average,FALSE
YDL180W,Q12301,9.0876,9.2647,0.67034,-0.1771,0.173704865,-,More,More,9.7066,9.1255,0.2211,0.5811,0.655411257,-,More,More,9.2068,8.9109,0.46294,0.2959,0.334475293,-,More,More,All above average,FALSE,FALSE
YDL186W,P48568,8.5382,7.7071,0.040127,0.8311,1.396563308,-,More,More,8.6381,7.5096,0.045852,1.1285,1.338641716,-,More,More,7.8101,8.2411,0.31898,-0.431,0.496236546,-,More,More,All above average,FALSE,FALSE
YDL187C,Q07613,7.7106,7.8342,0.78161,-0.1236,0.107009893,-,More,More,8.3939,8.3254,0.90857,0.0685,0.041641607,-,More,More,7.9858,7.2936,0.12307,0.6922,0.909847799,-,More,More,All above average,FALSE,FALSE
YDL199C,Q12407,9.4513,9.5171,0.87431,-0.0658,0.058334554,-,More,More,8.9085,9.487,0.22316,-0.5785,0.651383647,-,More,More,9.0305,9.5926,0.16316,-0.5621,0.787386303,-,More,More,All above average,FALSE,FALSE
YDL211C,Q12121,7.9533,8.6616,0.080242,-0.7083,1.095598255,-,More,More,8.5708,7.9696,0.31305,0.6012,0.504386292,-,More,More,8.4425,7.7583,0.1136,0.6842,0.944621669,-,More,More,All above average,FALSE,FALSE
YDL218W,Q07629,5.4614,0,0.33154,5.4614,0.479464067,-,Less,Less,4.9444,5.4402,0.71449,-0.4958,0.146003845,-,Less,Less,5.477,6.001,0.62895,-0.524,0.201383879,-,Less,More,FALSE,FALSE,Mixed
YDL233W,Q07684,6.9159,6.0357,0.41336,0.8802,0.383671551,-,Less,Less,8.0214,6.0276,0.010968,1.9938,1.959872558,-,More,Less,6.9738,6.4058,0.33589,0.568,0.473802926,-,More,More,FALSE,FALSE,Mixed
YDL241W,Q07738,8.839,9.3033,0.26429,-0.4643,0.577919269,-,More,More,9.2881,8.9914,0.53217,0.2967,0.273949612,-,More,More,8.7291,8.9412,0.59914,-0.2121,0.222471685,-,More,More,All above average,FALSE,FALSE
YDL242W,Q07746,6.1886,0,0.27119,6.1886,0.566726329,-,Less,Less,3.248,4.526,0.45817,-1.278,0.338973351,-,Less,Less,4.715,2.5506,0.14769,2.1644,0.83064891,-,Less,Less,FALSE,All Below Average,FALSE
YDR003W-A,Q3E7Z7,8.1231,8.5914,0.24749,-0.4683,0.606442344,-,More,More,7.4916,8.8079,0.0272,-1.3163,1.565431096,-,More,More,8.0526,8.343,0.50184,-0.2904,0.299434725,-,More,More,All above average,FALSE,FALSE
YDR010C,Q12426,8.0735,8.057,0.97047,0.0165,0.013017885,-,More,More,8.7819,8.5997,0.75006,0.1822,0.124903994,-,More,More,8.6066,8.7971,0.63677,-0.1905,0.196017406,-,More,More,All above average,FALSE,FALSE
YDR015C,Q12195,9.4846,9.8409,0.31561,-0.3563,0.500849245,-,More,More,9.9473,9.8032,0.71377,0.1441,0.14644171,-,More,More,10.0653,9.1276,0.020011,0.9377,1.698731208,-,More,More,All above average,FALSE,FALSE
YDR018C,Q12185,9.0029,9.5355,0.20031,-0.5326,0.698297369,-,More,More,9.1306,9.8353,0.13786,-0.7047,0.860561726,-,More,More,9.3948,9.6696,0.49548,-0.2748,0.304973871,-,More,More,All above average,FALSE,FALSE
YDR026C,Q12457,9.0294,9.6975,0.10816,-0.6681,0.965933321,-,More,More,8.9503,9.8404,0.060898,-0.8901,1.21539697,-,More,More,9.4643,10.0918,0.06445,-0.6275,1.190777078,-,More,More,All above average,FALSE,FALSE
YDR034W-B,Q6Q5X2,5.6244,5.7449,0.9265,-0.1205,0.033154576,-,Less,Less,6.2328,6.1491,0.93685,0.0837,0.028329939,-,Less,More,6.037,6.2992,0.6569,-0.2622,0.182500738,-,Less,More,FALSE,FALSE,Mixed
YDR089W,P38966,8.4218,8.192,0.5703,0.2298,0.243896628,-,More,More,8.9806,7.622,0.022639,1.3586,1.645142761,-,More,More,8.5576,8.4312,0.76996,0.1264,0.113531836,-,More,More,All above average,FALSE,FALSE
YDR090C,Q03193,9.0337,9.4393,0.32947,-0.4056,0.482184124,-,More,More,8.789,9.2097,0.3758,-0.4207,0.425043224,-,More,More,8.9126,9.494,0.1492,-0.5814,0.826231177,-,More,More,All above average,FALSE,FALSE
YDR094W,A0A023PYD3,8.1395,8.0192,0.76627,0.1203,0.115618177,-,More,More,8.304,6.7755,0.015467,1.5285,1.810593914,-,More,More,7.6359,6.7113,0.060443,0.9246,1.218653988,-,More,More,All above average,FALSE,FALSE
YDR095C,Q03831,8.1258,7.8017,0.46724,0.3241,0.330459985,-,More,More,8.3605,8.1304,0.69938,0.2301,0.155286791,-,More,More,8.4218,7.7527,0.12183,0.6691,0.914245756,-,More,More,All above average,FALSE,FALSE
YDR109C,Q04585,8.7968,9.5163,0.083613,-0.7195,1.077726194,-,More,More,8.797,9.182,0.50086,-0.385,0.300283651,-,More,More,8.7938,9.6217,0.03999,-0.8279,1.398048596,-,More,More,All above average,FALSE,FALSE
YDR114C,Q04597,3.9241,0,0.34382,3.9241,0.463668864,-,Less,Less,4.7747,4.7259,0.97681,0.0488,0.010189903,-,Less,Less,4.0909,0,0.2762,4.0909,0.558776326,-,Less,Less,FALSE,All Below Average,FALSE
YDR115W,Q04598,2.969,0,0.31731,2.969,0.498516241,-,Less,Less,2.781,0,0.24506,2.781,0.610727571,-,Less,Less,4.4289,3.2993,0.51163,1.1296,0.291043998,-,Less,Less,FALSE,All Below Average,FALSE
YDR124W,Q04608,7.6669,8.0707,0.36521,-0.4038,0.437457339,-,More,More,8.3215,8.1681,0.79689,0.1534,0.098601623,-,More,More,7.9549,8.2614,0.4785,-0.3065,0.320118058,-,More,More,All above average,FALSE,FALSE
YDR131C,Q03899,8.6781,8.2045,0.24213,0.4736,0.615951398,-,More,More,9.1497,8.5433,0.28897,0.6064,0.539147242,-,More,More,8.69,8.2344,0.29212,0.4556,0.534438708,-,More,More,All above average,FALSE,FALSE
YDR132C,Q03900,6.2796,7.2885,0.269,-1.0089,0.57024772,-,Less,More,6.4628,7.2466,0.31731,-0.7838,0.498516241,-,Less,More,6.5146,6.311,0.73017,0.2036,0.136576015,-,Less,More,FALSE,FALSE,Mixed
YDR133C,Q03904,3.8738,0,0.35004,3.8738,0.455882325,-,Less,Less,3.4756,3.0395,0.80016,0.4361,0.096823163,-,Less,Less,0,0,0,0,0,-,Less,Less,FALSE,All Below Average,FALSE
YDR149C,A0A023PXH9,3.0618,5.6748,0.063395,-2.613,1.197944994,-,Less,Less,1.977,2.8564,0.82367,-0.8794,0.084246752,-,Less,Less,3.2113,2.4389,0.60539,0.7724,0.217964757,-,Less,Less,FALSE,All Below Average,FALSE
YDR154C,A0A023PZA4,6.7072,5.1039,0.21984,1.6033,0.657893285,-,Less,Less,6.1492,5.2186,0.37851,0.9306,0.421922642,-,Less,Less,6.1125,4.9142,0.26911,1.1983,0.570070164,-,Less,Less,FALSE,All Below Average,FALSE
YDR157W,A0A023PZE8,7.3831,6.2777,0.22585,1.1054,0.646179905,-,More,Less,6.9572,8.0294,0.089427,-1.0722,1.048531338,-,Less,More,7.3695,7.7759,0.36532,-0.4064,0.437326551,-,More,More,FALSE,FALSE,Mixed
YDR161W,Q03771,5.1566,4.891,0.85035,0.2656,0.070402284,-,Less,Less,5.8405,4.526,0.33216,1.3145,0.478652668,-,Less,Less,4.8175,0,0.19974,4.8175,0.699534954,-,Less,Less,FALSE,All Below Average,FALSE
YDR169C-A,Q3E789,8.2154,8.7112,0.22078,-0.4958,0.656040271,-,More,More,8.2496,8.6593,0.49186,-0.4097,0.308158495,-,More,More,8.1697,8.888,0.074953,-0.7183,1.12521098,-,More,More,All above average,FALSE,FALSE
YDR179W-A,Q03983,5.8114,0,0.30148,5.8114,0.520741493,-,Less,Less,5.7503,2.7026,0.069502,3.0477,1.158002698,-,Less,Less,3.2447,0,0.38777,3.2447,0.411425793,-,Less,Less,FALSE,All Below Average,FALSE
YDR182W-A,Q3E796,8.9319,9.3409,0.32534,-0.409,0.487662538,-,More,More,8.9388,9.5455,0.2014,-0.6067,0.695940534,-,More,More,9.4269,9.8301,0.31731,-0.4032,0.498516241,-,More,More,All above average,FALSE,FALSE
YDR186C,Q04007,4.85,0,0.242,4.85,0.616184634,-,Less,Less,4.4581,3.6833,0.65284,0.7748,0.185193244,-,Less,Less,3.7398,2.4389,0.3842,1.3009,0.415442639,-,Less,Less,FALSE,All Below Average,FALSE
YDR203W,A0A023PXI4,6.9775,5.7449,0.25197,1.2326,0.598651164,-,Less,Less,6.9401,4.5711,0.024985,2.369,1.602320646,-,Less,Less,5.9107,5.0803,0.44377,0.8304,0.352842061,-,Less,Less,FALSE,All Below Average,FALSE
YDR209C,Q03480,10.3555,10.0715,0.42381,0.284,0.3728288,-,More,More,10.0826,10.4956,0.29314,-0.413,0.532924916,-,More,More,10.3163,10.569,0.4565,-0.2527,0.340559218,-,More,More,All above average,FALSE,FALSE
YDR210W,Q03482,9.4823,9.7145,0.51328,-0.2322,0.289645658,-,More,More,9.6453,9.6495,0.99141,-0.0042,0.003746705,-,More,More,9.6544,9.4061,0.53791,0.2483,0.269290382,-,More,More,All above average,FALSE,FALSE
YDR215C,Q12240,8.5964,9.3041,0.092713,-0.7077,1.032859366,-,More,More,9.3769,9.3591,0.97005,0.0178,0.01320588,-,More,More,9.3411,9.1196,0.58257,0.2215,0.234651884,-,More,More,All above average,FALSE,FALSE
YDR220C,Q04923,8.7575,8.0192,0.068254,0.7383,1.165871892,-,More,More,8.9018,7.5829,0.026902,1.3189,1.570215432,-,More,More,9.0522,8.2556,0.048305,0.7966,1.316007914,-,More,More,All above average,FALSE,FALSE
YDR230W,A0A023PZA9,5.4442,5.3802,0.96094,0.064,0.017303728,-,Less,Less,6.4686,4.6574,0.18149,1.8112,0.741147299,-,Less,Less,6.4303,3.3182,0.032798,3.1121,1.484152638,-,Less,Less,FALSE,All Below Average,FALSE
YDR239C,Q03780,3.9241,0,0.34382,3.9241,0.463668864,-,Less,Less,4.4444,4.626,0.91389,-0.1816,0.039106075,-,Less,Less,4.7613,2.4389,0.12031,2.3224,0.919698273,-,Less,Less,FALSE,All Below Average,FALSE
YDR248C,Q03786,4.85,5.2069,0.79985,-0.3569,0.096991451,-,Less,Less,4.6897,2.8564,0.28722,1.8333,0.541785322,-,Less,Less,3.7469,4.8994,0.5031,-1.1525,0.298345683,-,Less,Less,FALSE,All Below Average,FALSE
YDR249C,Q03787,8.5117,7.7418,0.05726,0.7699,1.242148656,-,More,More,7.8887,7.1728,0.25678,0.7159,0.590438805,-,More,More,7.6497,7.5796,0.87588,0.0701,0.05755539,-,More,More,All above average,FALSE,FALSE
YDR250C,Q03788,8.1069,8.0171,0.84041,0.0898,0.075508789,-,More,More,8.0826,7.2037,0.1199,0.8789,0.921180817,-,More,More,8.0668,7.6299,0.33038,0.4369,0.480986251,-,More,More,All above average,FALSE,FALSE
YDR262W,Q12331,9.0162,9.3312,0.44877,-0.315,0.347976183,-,More,More,9.0447,9.0268,0.97002,0.0179,0.013219311,-,More,More,9.1098,9.1842,0.85367,-0.0744,0.06870998,-,More,More,All above average,FALSE,FALSE
YDR266C,Q05580,8.8355,8.0192,0.043789,0.8163,1.358634973,-,More,More,8.4317,8.8262,0.4903,-0.3945,0.309538107,-,More,More,8.4156,8.6153,0.64416,-0.1997,0.191006247,-,More,More,All above average,FALSE,FALSE
YDR269C,P87281,3.9241,0,0.34382,3.9241,0.463668864,-,Less,Less,4.037,0,0.30636,4.037,0.513767939,-,Less,Less,4.4493,0,0.23629,4.4493,0.626554658,-,Less,Less,FALSE,All Below Average,FALSE
YDR278C,Q05612,3.9241,4.6413,0.89853,-0.7172,0.046467418,-,Less,Less,1.977,4.2475,0.18749,-2.2705,0.727021891,-,Less,Less,3.7569,5.027,0.46056,-1.2701,0.336713784,-,Less,Less,FALSE,All Below Average,FALSE
YDR286C,Q05530,9.718,9.7629,0.89953,-0.0449,0.045984348,-,More,More,9.6009,9.7628,0.68021,-0.1619,0.167356988,-,More,More,9.6517,9.9468,0.38462,-0.2951,0.414968136,-,More,More,All above average,FALSE,FALSE
YDR290W,P87280,6.9952,5.9281,0.32129,1.0671,0.493102791,-,Less,Less,5.8091,5.544,0.80193,0.2651,0.095863539,-,Less,Less,5.3422,3.2993,0.23526,2.0429,0.628451907,-,Less,Less,FALSE,All Below Average,FALSE
YDR307W,Q06644,9.3292,9.4088,0.84837,-0.0796,0.071414697,-,More,More,8.7565,9.487,0.12401,-0.7305,0.906543293,-,More,More,9.1424,9.8137,0.095872,-0.6713,1.018308213,-,More,More,All above average,FALSE,FALSE
YDR319C,Q06676,7.0871,6.7606,0.72053,0.3265,0.142347932,-,Less,More,6.4626,5.7272,0.48647,0.7354,0.312943937,-,Less,Less,6.0033,4.5386,0.31507,1.4647,0.501592947,-,Less,Less,FALSE,FALSE,Mixed
YDR333C,Q05468,3.8738,0,0.35004,3.8738,0.455882325,-,Less,Less,3.6047,0,0.36106,3.6047,0.442420622,-,Less,Less,2.7826,2.5506,0.87669,0.232,0.057153947,-,Less,Less,FALSE,All Below Average,FALSE
YDR336W,Q05473,8.702,8.4593,0.56425,0.2427,0.248528432,-,More,More,8.6131,7.8962,0.22903,0.7169,0.640107627,-,More,More,8.1849,7.4051,0.082357,0.7798,1.084299482,-,More,More,All above average,FALSE,FALSE
YDR338C,Q05497,6.8253,6.6293,0.82999,0.196,0.08092714,-,Less,More,7.1927,5.956,0.11461,1.2367,0.940777487,-,More,Less,6.769,6.4028,0.53496,0.3662,0.27167869,-,Less,More,FALSE,FALSE,Mixed
YDR344C,Q05510,7.406,0,0.18792,7.406,0.726026996,-,More,Less,6.6341,4.6294,0.057836,2.0047,1.237801751,-,Less,Less,5.5886,2.5506,0.077546,3.038,1.110440599,-,Less,Less,FALSE,FALSE,Mixed
YDR415C,Q04033,0,4.891,0.23803,-4.891,0.623368303,-,Less,Less,2.3924,0,0.31731,2.3924,0.498516241,-,Less,Less,0,0,0,0,0,-,Less,Less,FALSE,All Below Average,FALSE
YDR417C,P87267,6.0239,3.698,0.098444,2.3259,1.006810748,-,Less,Less,0,0,0,0,0,-,Less,Less,0,0,0,0,0,-,Less,Less,FALSE,All Below Average,FALSE
YDR426C,P87268,7.3513,0,0.1912,7.3513,0.718512112,-,More,Less,6.3243,5.6666,0.53371,0.6577,0.27269466,-,Less,Less,7.1254,5.8446,0.030001,1.2808,1.522864269,-,More,Less,FALSE,FALSE,Mixed
YDR431W,Q04069,3.0618,6.1872,0.026389,-3.1254,1.578577067,-,Less,Less,6.1056,4.8037,0.33678,1.3019,0.472653707,-,Less,Less,5.4067,3.878,0.37445,1.5287,0.426606165,-,Less,Less,FALSE,All Below Average,FALSE
YDR455C,P87271,4.4256,0,0.28569,4.4256,0.544104961,-,Less,Less,4.2846,0,0.27766,4.2846,0.556486681,-,Less,Less,0,0,0,0,0,-,Less,Less,FALSE,All Below Average,FALSE
YDR474C,Q03361,8.37,8.2396,0.74736,0.1304,0.12647015,-,More,More,9.0801,7.6204,0.014314,1.4597,1.844238987,-,More,More,8.3362,7.5065,0.064544,0.8297,1.190144123,-,More,More,All above average,FALSE,FALSE
YDR476C,Q03362,7.1578,5.6748,0.16809,1.483,0.774458123,-,Less,Less,5.9458,4.1982,0.19727,1.7476,0.704938955,-,Less,Less,5.0908,3.38,0.32024,1.7108,0.494524423,-,Less,Less,FALSE,All Below Average,FALSE
YDR491C,Q03418,7.8779,7.8771,0.99856,0.0008,0.000625835,-,More,More,8.0965,7.7788,0.57406,0.3177,0.241042713,-,More,More,8.1583,7.4498,0.11454,0.7085,0.941042821,-,More,More,All above average,FALSE,FALSE
YDR509W,P87272,7.2896,4.1452,0.016115,3.1444,1.79276969,-,More,Less,6.3616,5.8275,0.61328,0.5341,0.212341198,-,Less,Less,6.0733,4.5889,0.30863,1.4844,0.510561861,-,Less,Less,FALSE,FALSE,Mixed
YDR514C,Q04408,4.5267,0,0.27482,4.5267,0.560951665,-,Less,Less,0,0,0,0,0,-,Less,Less,0,0,0,0,0,-,Less,Less,FALSE,All Below Average,FALSE
YDR521W,P87273,11.1214,11.5868,0.19002,-0.4654,0.721200686,-,More,More,11.1283,11.7177,0.13359,-0.5894,0.87422605,-,More,More,11.1646,11.6756,0.13208,-0.511,0.87916294,-,More,More,All above average,FALSE,FALSE
YDR524C-B,Q3E6R4,0,0,0,0,0,-,Less,Less,0,3.5873,0.36339,-3.5873,0.439627028,-,Less,Less,0,0,0,0,0,-,Less,Less,FALSE,All Below Average,FALSE
YDR524W-A,P0C1Z1,3.0618,0,0.46014,3.0618,0.337110012,-,Less,Less,4.611,0,0.24268,4.611,0.614966014,-,Less,Less,4.4645,2.4389,0.17544,2.0256,0.755871381,-,Less,Less,FALSE,All Below Average,FALSE
YDR535C,Q04434,4.4601,0,0.28195,4.4601,0.549827901,-,Less,Less,4.17,0,0.2907,4.17,0.536554968,-,Less,Less,0,4.3311,0.24897,-4.3311,0.603852981,-,Less,Less,FALSE,All Below Average,FALSE
YDR541C,Q03049,2.969,4.1452,0.83434,-1.1762,0.078656935,-,Less,Less,3.2062,0,0.41658,3.2062,0.380301584,-,Less,Less,3.5038,0,0.35101,3.5038,0.454680511,-,Less,Less,FALSE,All Below Average,FALSE
YEH1,Q07804,7.0593,6.5194,0.55418,0.5399,0.256349152,-,Less,More,6.8889,4.3891,0.018009,2.4998,1.744510402,-,Less,Less,6.1847,5.0405,0.29132,1.1442,0.535629699,-,Less,Less,FALSE,FALSE,Mixed
YEL008W,P40001,6.812,6.0357,0.47065,0.7763,0.327301937,-,Less,Less,6.2196,6.2995,0.93967,-0.0799,0.027024638,-,Less,More,5.4695,4.8281,0.66001,0.6414,0.180449484,-,Less,Less,FALSE,FALSE,Mixed
YEL010W,P40000,7.8619,7.4135,0.31467,0.4484,0.50214466,-,More,More,7.781,6.4641,0.036976,1.3169,1.432080072,-,More,More,7.1734,6.3833,0.18069,0.7901,0.743065882,-,More,More,All above average,FALSE,FALSE
YEL014C,P39999,3.9727,6.3628,0.089495,-2.3901,1.048201228,-,Less,Less,3.6366,3.5873,0.97716,0.0493,0.010034319,-,Less,Less,4.8934,6.3174,0.1891,-1.424,0.723308471,-,Less,More,FALSE,FALSE,Mixed
YEL020C,P39994,8.4457,9.202,0.072403,-0.7563,1.140243439,-,More,More,9.1462,8.3964,0.18975,0.7498,0.721818215,-,More,More,8.651,8.2073,0.305,0.4437,0.515700161,-,More,More,All above average,FALSE,FALSE
